csclub>Capcom Sports Club (Euro 971017)>1997>>Capcom>>MultiGame>>2>
slapshtr>Slap Shooter>1986>>Sega>>Sports / Hockey>>1>
redbarona>Red Baron - non A>1980>>Atari>>Army / Airforce 3D>>>
azurian>Azurian Attack>1982>>Rait Electronics Ltd>>Shooter - Multidirectional>>2 (alternating)>
karnov>Karnov (US, rev 6)>1987>>Data East USA>>>>2>
280zzzap>280Z-ZZAP (US)>1976>>Midway>>Racing>>1>
theend>The End (bkg)>1980>>Konami>>Shooter - Gallery>>2 (alternating)>
arkanoid>Arkanoid (Unl. Lives, slower) [hb]>1986>>Taito>>Ball and Paddle>>2 (alternating)>
ddux>Dynamite Dux (set 3, World) (FD1094 317-0096)>1988>>Sega>>>>2>
airduelm72>Air Duel (World, M72 hardware)>1990>>Irem>>Shooter>>>
devzone>Devil Zone>1981>>Universal>>Space>>>
turtles>Turtles>1981>>Konami>>Maze>>2 (alternating)>
lrescue>Lunar Rescue>1979>>Taito>>Lander>>2 (alternating)>
beastfp>Beastie Feastie (Pac-Man Conversion)>1984>>Epos Corporation>>Platform - Climb>>2 (alternating)>
wof>Warriors of Fate (World 921031)>1992>>Capcom>>Beat 'em up>>>
gravitar>Gravitar (Ver 3)>1982>>Atari>>Lander>>1>
athena>Athena>1986>>SNK>>Action>>2>
rocnrope>Roc'n Rope>1983>>Konami>>>>2>
donpachij>DonPachi (Japan)>1995>>CAVE>>Shooter>>>
frenzy>Frenzy (Rev RA1)>1981>>Stern>>Shooter - Multidirectional>>2 (alternating)>
fantzn2x>Fantasy Zone II - The Tears of Opa-Opa (System 16C version)>2008>>Sega / M2>>>>2>
maxrpm>Max RPM (v2)>1986>>Midway>>Racing>>2 (simultaneous)>
mpatrol>Moon Patrol>1982>>Irem>>Shooter - Horizontal>>2 (alternating)>
rushatck>Rush'n Attack (US)>1985>>Konami>>Run 'n' Gun - Horizontal>>2 (alternating)>
blasto>Blasto>1978>>Gremlin>>>>>
nrallyx>New Rally-X>1981>>Namco>>Racing>>2 (alternating)>
batrideru>Armed Police Batrider (USA) (Fri Feb 13 1998)>1998>>Raizing / Eighting>>Shoot'em up>>2>
passsht>Passing Shot (World, 2 Players) (FD1094 317-0080)>1988>>Sega>>>>2>
blkhole>Black Hole>1981>>TDS & MINTS>>Shooter - Vertical>>2 (alternating)>
ddragon>Double Dragon>1987>>Technos Japan>>Fighter / Hero>>>
invadpt2>Space Invaders Part II (Taito, Bigger ROMs)>1979>>Taito>>Shooter - Gallery>>2 (alternating)>
robocop>Robocop (World revision 4)>1988>>Data East Corporation>>>>2>
insectx>Insector X (World)>1989>>Taito Corporation Japan>>>>2>
countryc>Country Club>1988>>SNK>>Sport Golf>>2>
gorf>Gorf (Program 1)>1981>>Midway>>Shooter - Gallery>>2 (alternating)>
qbertqub>QBert Qubes>1982>>Gottlieb>>Platform>>>
sstriker>Sorcer Striker>1993>>Raizing>>Shoot'em up>>2>
armedf>Armed F (Japan)>1988>>Nichibutsu>>Shoot 'em up>>>
sbasketh>Super Basketball (version H, unprotected)>1984>>Konami>>>>2>
1942>1942>1984>>Capcom>>Army / Airforce>>>
afighter>Action Fighter (World, S16A) [FD1089A 317-0018]>1986>>Sega>>>>2>
bigfghtr>Tatakae! Big Fighter (Japan)>1989>>Nichibutsu>>Shoot 'em up>>>
timescan>Time Scanner (set 2, System 16B)>1987>>Sega>>>>2>
commando>Commando>1985>>Capcom>>Shooter / Walking>>2>
qtono2j>Quiz Tonosama no Yabou 2  Zenkoku-ban -Japan 950123->1995>>Capcom>>Quiz>>>
xmultiplm72>X Multiply (Japan, M72 hardware)>1989>>Irem>>Shooter>>>
gulunpa>Gulun.Pa_-_Prototype_1993_-_Japan_931220_L->1993>>Capcom>>Puzzle>>>
koroleva>Snezhnaja Koroleva>1988>>Terminal>>Maze>>1>
ikari3>Ikari III - The Rescue (World Version 1, 8-Way Joystick)>1989>>SNK>>>>>
congo>Congo Bongo>1983>>Sega/Gremlin>>Jungle>>>
1943j>1943 Midway Kaisen>1987>>Capcom>>Army / Airforce>>>
tazmania>Tazz-Mania (Set 1)>1982>>Stern>>Shooter - Multidirectional>>2 (alternating)>
renegadeb>Renegade (US bootleg)>1986>>bootleg>>>>2>
bosco>Bosconian - Star Destroyer (new version)>1981>>Namco>>Shooter - Multidirectional>>>
splat>Splat!>1982>>Williams>>Shooter - Multidirectional>>2 (alternating)>
tp84>Time Pilot '84 (Set 1)>1984>>Konami>>Shooter - Multidirectional>>2 (alternating)>
pokonyan>Pokonyan! Balloon -Japan 940322->1994>>Capcom>>Puzzle>>>
silkworm>Silkworm>1988>>Tecmo>>Shooter - Horizontal>>2 (simultaneous)>
19xx>19XX The War Against Destiny (Euro 960104)>1996>>Capcom>>Shoot'em up>>2>
alienaru>Alien Arena (Stargate upgrade)>1985>>Duncan Brown>>Arena>>2 (alternating)>
breakout>Breakout (TTL)>1976>>Atari>>Ball and Paddle>>2 (alternating)>
ringdest>Ring of Destruction Slam Masters II (Euro 940902)>1994>>Capcom>>Fighting>>2>
timeplt>Time Pilot>1982>>Konami>>Shooter - Multidirectional>>2 (alternating)>
transfrm>Transformer>1986>>Sega>>Shooter>>2>
megrescu>Megumi Rescue (Japan)>1987>>Sega / Exa>>Ball and Paddle>>2>
bankp>BankPanic>1984>>Sanritsu/Sega>>Shooter/1stPerson>>2>
cawing>Carrier Air Wing -World 901012->1990>>Capcom>>Scrolling Shooter>>>
xmcota>X-Men Children of the Atom (Euro 950331)>1994>>Capcom>>Fighting>>2>
ultratnk>Ultra Tank>1978>>Atari>>Shooter - Multidirectional>>2 (simultaneous)>
atlantis2>Battle of Atlantis>1981>>Comsoft>>Shooter - Horizontal>>2 (alternating)>
ddonpachj>DoDonPachi (Japan)>1997>>CAVE>>Shooter>>>
bayroute>Bay Route (set 3, World) (FD1094 317-0116)>1989>>Sunsoft / Sega>>>>2>
galivan>Cosmo Police Galivan (12-26-1985)>1985>>Nichibutsu>>Platform>>2>
wndrplnt>Wonder Planet (Japan)>1987>>Data East Corporation>>>>2>
fpoint>Flash Point (set 2, Japan) (FD1094 317-0127A)>1989>>Sega>>>>2>
toryumon>Toryumon>1994>>Sega>>>>2>
pacman>Pac-Man (Midway)>1980>>Midway>>Maze>>2 (alternating)>
gunsmoke>Gun Smoke>1985>>Capcom>>Adventure / Western>>>
msword>Magic Sword Heroic Fantasy -World 900725->1990>>Capcom>>Platform>>>
megaman>Mega Man  The Power Battle -CPS1, USA 951006->1995>>Capcom>>Fighting>>>
mrdofix>Mr. Do! Fixed>1982>>Universal>>Maze>>2 (alternating)>
tapper>Tapper (Budweiser, 840127)>1983>>Midway>>Action>>2 (alternating)>
kozure>Kozure Ookami (Japan)>1987>>Nichibutsu>>Beat 'em up>>>
finalizra>Finalizer - Super Transformation (Set 2)>1985>>Konami>>Shooter - Vertical>>2 (alternating)>
tshoot>Turkey Shoot - The Day They Took Over>1984>>Williams>>Shooter - Gun>>1>
chelnov>Chelnov - Atomic Runner (World)>1988>>Data East Corporation>>>>2>
bagman>Bagman>1982>>Valadon Automation>>Platform - Climb>>2 (alternating)>
sosterm>S.O.S.>1988>>Terminal>>Platform>>1>
combh>Combat Hawk>1987>>Sanritsu/Sega>>Shooter/1stPerson>>2>
>Pac-Manic Miner>2013>>Jim Bagley>>Platform - Climb>>2 (alternating)>
timesold>Time Soldiers (US Rev 3)>1987>>Alpha Denshi Co.>>>>>
imsorry>I'm Sorry (US, 315-5110)>1985>>Sega>>Maze>>2 (alternating)>
sidearms>Side Arms - Hyper Dyne (World, 861129)>1986>>Capcom>>Shoot 'em up>>>
bilyard>Billiard>1988>>Terminal>>Sports>>1>
mrviking>Mister Viking (315-5041)>1984>>Sega>>Shooter - Vertical>>2 (alternating)>
rampage>Rampage (Rev 3, 860827)>1986>>Midway>>Platform - Climb>>3>
ldrun2>Lode Runner II - The Bungeling Strikes Back>1984>>Irem>>Platform - Climb>>2 (alternating)>
extrmatn>Extermination (World)>1987>>Taito Corporation Japan>>>>2>
cosmo>Cosmo>1979>>TDS & MINTS>>Shooter - Gallery>>2 (alternating)>
vballb>V'Ball (US) [bl]>1988>>Technos Japan>>Sports>>4>
airdueljm72>Air Duel (Japan, M72 hardware)>1990>>Irem>>Shooter>>>
altbeast>Altered Beast (set 8) (8751 317-0078)>1988>>Sega>>>>2>
mbombrd>Muscle Bomber Duo Ultimate Team Battle (World 931206)>1993>>Capcom>>Wrestling/Fighting>>>
travrusa>Traverse USA- Zippy Race (US)>1983>>Irem>>Racing>>2 (alternating)>
darkplnt>Dark Planet>1982>>Stern>>Shooter - Multidirectional>>1>
panic>Space Panic>1981>>Universal>>Platform>>>
tiptop>Tip Top (3 board stack)>1983>>Sega/Gremlin>>Isometric Platform>>>
spf2t>Super Puzzle Fighter II Turbo (Euro 960529)>1996>>Capcom>>Puzzle>>2>
aso>ASO>1985>>SNK>>Shooter / Flying Vertical>>2>
tetris>Tetris (Set 4, Japan, S16A) [FD1094 317-0093]>1988>>Sega>>>>2>
subs>Subs>1978>>Atari>>Racing>>1>
wow>Wizard of Wor>1980>>Midway>>Shooter - Multidirectional>>2 (simultaneous)>
darkplnt>Dark Planet (no bkg)>1982>>Stern>>Shooter - Multidirectional>>1>
qad>Quiz & Dragons  Capcom Quiz Game -USA 920701->1992>>Capcom>>Quiz>>>
legionj2>Chouji Meikyuu Legion (Japan ver 1.05, set 2)>1987>>Nichibutsu>>Shoot 'em up>>>
roadf>Road Fighter (set 1)>1984>>Konami>>>>2>
rescue>Rescue>1982>>Stern>>Shooter - Horizontal>>1>
sbrkout>Super Breakout (Rev 04)>1978>>Atari>>Ball and Paddle>>1>
battroad>The Battle-Road>1984>>Irem>>Shooter - Vertical>>2 (alternating)>
rtype2j>R-Type II (Japan)>1989>>Irem>>Shooter>>>
bwidow>Black Widow>1982>>Atari>>Shooter - Tube>>1>
1943kai>1943 Kai Midway Kaisen>1987>>Capcom>>Army / Airforce>>>
aurail>Aurail (set 3, US) (unprotected)>1990>>Sega / Westone>>>>2>
gorodki>Gorodki>1988>>Terminal>>Action>>1>
blktiger>Black Tiger>1987>>Capcom>>Fighter / Warriors>>>
vanvan>Van-Van Car>1983>>Sanritsu>>Maze>>2 (alternating)>
tp84a>Time Pilot '84 (Set 2)>1984>>Konami>>Shooter - Multidirectional>>2 (alternating)>
troangel>Tropical Angel>1983>>Irem>>Sports>>2>
motos>Motos>1985>>Namco>>Arena>>2 (alternating)>
pnickj>Pnickies -Japan 940608->1994>>Capcom>>Puzzle>>>
punisher>The Punisher (World 930422)>1993>>Capcom>>Beat 'em up>>>
vsav2>Vampire Savior 2 The Lord of Vampire (Japan 970913)>1997>>Capcom>>Fighting>>2>
bullet>Bullet (FD1094 317-0041)>1987>>Sega>>>>3>
esprade>ESP Ra.De.>1998>>CAVE>>Shooter>>>
1944>1944 The Loop Master (Euro 000620)>2000>>Eighting / Raizing>>Shoot'em up>>2>
opaopa>Opa Opa>1987>>Sega>>Maze>>1>
bubbles>Bubbles>1982>>Williams>>Arena>>1>
jumpshot>Jump Shot>1985>>Midway>>Sports>>2 (simultaneous)>
theroes>Thunder Heroes>2001>>CAVE>>Fighting>>>
birdiy>Birdiy>1983>>Mama Top>>Maze>>2 (alternating)>
pacnchmp>Pac-Man & Chomp Chomp>1983>>Namco>>Maze>>2 (alternating)>
prehisle>Prehistoric Isle in 1930 (World)>1989>>SNK>>>>>
ironhors>Iron Horse (Ver. K)>1986>>Konami>>Platformer>>2 (alternating)>
dotriman>Dottori-Man Jr>2016>>Chris Covell>>Maze>>1>
finalizrb>Finalizer - Super Transformation (Set 2) [bl]>1986>>Konami>>Shooter - Vertical>>2 (alternating)>
grobda>Grobda (W, New Ver.)>1984>>Namco>>Shooter - Multidirectional>>2 (alternating)>
kidniki>Kid Niki - Radical Ninja (W)>1986>>Irem>>Platform>>2 (alternating)>
mimonscr>Mighty Monkey (Scramble Hardware) [bl]>1982>>Bootleg>>Shooter - Multidirectional>>2 (alternating)>
comotion>CoMotion>1976>>Gremlin>>>>>
truxton>Truxton - Tatsujin>1989>>Toaplan>>Shoot 'em up>>>
arkanoid>Arkanoid (US)>1986>>Taito>>Ball and Paddle>>2 (alternating)>
uniwars>UniWar S>1980>>Irem>>Shooter - Gallery>>2 (alternating)>
seawolf2>Sea Wolf II>1978>>Midway>>Shooter - Gallery>>2 (simultaneous)>
bombjack>Bomb Jack>1984>>Tehkan>>Puzzle - Platform>>2 (alternating)>
sbagman>Super Bagman>1984>>Valadon Automation>>Platform - Climb>>2 (alternating)>
shinobi>Shinobi (Set 6, World, S16A) [No Protection]>1987>>Sega>>>>2>
fantzone>Fantasy Zone (Rev A, World, S16A) [No Protection]>1986>>Sega>>>>2>
ghouls>Ghouls'n Ghosts -World->1988>>Capcom>>Platform>>>
schaser>Space Chaser>1979>>Taito>>Maze>>2 (alternating)>
anteater>Anteater>1982>>Tago Electronics>>Maze>>1>
nemo>Nemo -World 901130->1990>>Capcom>>Platform>>>
moonwar>Moon War>1981>>Stern>>Shooter - Multidirectional>>2 (alternating)>
exctleag>Excite League (FD1094 317-0079)>1988>>Sega>>>>2>
strider>Strider -USA, B-Board 89624B-2->1989>>Capcom>>Platform>>>
daimakair>Daimakaimura -Japan Resale Ver.->1988>>Capcom>>Platform>>>
spatter>Spatter (315-5xxx)>1984>>Sega>>Maze>>2 (alternating)>
sonson>SonSon>>>Capcom>>>>>
nova2001h>Nova 2001 (Hack)>1984>>Taito>>Platform - Climb>>2 (alternating)>
sf2hf>Street Fighter II' Hyper Fighting -World 921209->1992>>Capcom>>Fighting>>>
missile2>Missile Command (rev 2)>1980>>Atari Games>>>>>
varth>Varth Operation Thunderstorm -World 920714->1992>>Capcom>>Shoot 'em up>>>
gorkans>Gorkans>1983>>Techstar>>Maze>>2 (alternating)>
eyes>Eyes (US, Set 1)>1982>>Rock-Ola>>Maze>>2 (alternating)>
armwar>Armored Warriors (Euro 941024)>1994>>Capcom>>Beat'em up>>3>
vindctr2>Vindicators Part II (rev 3)>1985>>Atari>>Shooter - Multidirectional>>2 (simultaneous)>
bionicc>Bionic Commando>1987>>Capcom>>Platform / Climbing>>>
spacezap>Space Zap>1980>>Midway>>Shooter - Multidirectional>>2 (alternating)>
lohtj>Legend of Hero Tonma (Japan)>1989>>Irem>>>>>
solarfox>Solar Fox>1980>>Midway>>Shooter - Multidirectional>>2 (alternating)>
mrtnt>Mr. TNT>1983>>Telko>>Maze>>2 (alternating)>
skysoldr>Sky Soldiers (US)>1988>>Alpha Denshi Co.>>>>>
daimakai>Daimakaimura -Japan->1988>>Capcom>>Platform>>>
popeye>Popeye (Rev D)>1982>>Nintendo>>Platform - Climb>>2 (alternating)>
ckongpt2>Crazy Kong Part II (Set 1)>1981>>Falcon>>Platform - Climb>>2 (alternating)>
donpachi>DonPachi>1995>>CAVE>>Shooter>>>
mario>Mario Bros. (US, Rev G)>1983>>Nintendo>>Platform - Climb>>2 (simultaneous)>
pooyan>Pooyan>1982>>Konami>>Shooter - Gallery>>2 (alternating)>
exprraid>Express Raider>1986>>Data East USA>>Platform / Fighter Scrolling>>2>
terracre>Terra Cresta (YM3526 set 1)>1985>>Nichibutsu>>Shoot 'em up>>>
ldrun>Lode Runner (Set 1)>1984>>Irem>>Platform - Climb>>2 (alternating)>
ckongdks>Donkey Kong (Spanish Crazy Kong bootleg)>1981>>bootleg>>Platform / Mario Bros.>>>
eggor>Eggor>1983>>Telko>>Maze>>2 (alternating)>
1941>1941  Counter Attack -World 900227->1990>>Capcom>>>>>
hippodrm>Hippodrome (US)>1989>>Data East USA>>>>2>
wb3>Wonder Boy III - Monster Lair (set 6, World, System 16B) (8751 317-0098)>1988>>Sega / Westone>>>>2>
dangar>Ufo Robo Dangar (4-07-1987)>1985>>Nichibutsu>>Platform>>2>
dbreedjm72>Dragon Breed (Japan, M72 hardware)>1989>>Irem>>Shooter>>>
gorf>Gorf>1981>>Midway>>Shooter - Gallery>>2 (alternating)>
dkgensanm72>Daiku no Gensan (Japan, M72 hardware)>1990>>Irem>>>>>
ganbare>Ganbare! Marine Kun -Japan 2K0411->2000>>Capcom>>Shooter>>>
blockade>Blockade>1976>>Gremlin>>>>>
hharryu>Hammerin' Harry (US, M84 hardware)>1990>>Irem>>Platformer>>>
vortex>Vortex>1980>>Zilec Electronics>>Shooter - Multidirectional>>2 (alternating)>
guwange>Guwange>1999>>CAVE>>Shooter>>>
qad>Quiz & Dragons Capcom Quiz Game -USA 920701->1992>>Capcom>>Quiz>>>
cosmica>Cosmic Alien>1981>>Universal>>Space>>>
stratgyx>Strategy X>1981>>Konami>>Shooter - Multidirectional>>2 (alternating)>
gallopm72>Gallop - Armed Police Unit (Japan, M72 hardware)>1991>>Irem>>Shooter>>>
4dwarrio>4D Warriors (315-5162)>1985>>Sega>>Shooter - Horizontal>>2 (alternating)>
vsav>Vampire Savior The Lord of Vampire (Euro 970519)>1997>>Capcom>>Fighting>>2>
losttomb>Lost Tomb>1982>>Stern>>Maze>>1>
topgunbl>Top Gunner (US) [bl]>1986>>Konami>>Shooter - Multidirectional>>2 (simultaneous)>
astrofl>Astro Flash (Japan)>1986>>Sega>>Shooter>>2>
qbert>Q'bert (US, Set 1)>1982>>Gottlieb>>Platform - Climb>>2 (alternating)>
radarscp>Radar Scope (rev. D)>1980>>Nintendo>>Shooter - Gallery>>2 (alternating)>
dfeveron>Dangun Feveron>1998>>CAVE>>Shooter>>>
pang3>Pang! 3 -Euro 950601->1995>>Mitchell>>Puzzle>>>
megaman2>Mega Man 2 The Power Fighters (USA 960708)>1996>>Capcom>>Platformer>>2>
playball>Playball (Prototype)>1983>>Williams>>Ball and Paddle>>1>
alibaba>Ali Baba and 40 Thieves>1982>>Sega>>Maze>>2 (alternating)>
pickin>Pickin'>1983>>Valadon Automation>>Maze>>2 (alternating)>
sxevious>Super Xevious>1982>>Namco>>Shooter - Vertical>>2 (alternating)>
cotton>Cotton (set 4, World) (FD1094 317-0181a)>1991>>Success / Sega>>>>2>
arkanoid>Arkanoid (Unl. lives) [hb]>1986>>Taito>>Ball and Paddle>>2 (alternating)>
astdelux>Asteroids Deluxe>1980>>Atari>>Space / Fighter>>>
sfa2>Street Fighter Alpha 2 (Euro 960229)>1996>>Capcom>>Fighting>>2>
cybots>Cyberbots Fullmetal Madness (Euro 950424)>1995>>Capcom>>Fighting>>2>
pong>Pong (Rev E)>1972>>Atari>>Ball and Paddle>>2 (simultaneous)>
centiped>Centipede (Rev 4)>1980>>Atari>>Shooter - Gallery>>1>
warofbug>War of the Bugs>1981>>Armenia>>Shooter - Gallery>>2 (alternating)>
victroad>Victory Road>1986>>SNK>>Action>>2>
shuffle>Shuffleboard>1978>>Midway>>Sports>>1>
konek>Konek Gorbunok>1988>>Terminal>>Platform>>1>
ikari>Ikari Warriors>1986>>SNK>>Action>>2>
jackal>Jackal (W)>1986>>Konami>>Shooter - Multidirectional>>2 (simultaneous)>
tricktrp>Trick Trap (World)>>>>>>>>
redbarona>Red Baron>1980>>Atari>>Army / Airforce 3D>>>
dokaben>Dokaben (Japan)>1989>>Capcom>>>>2>
teddybb>TeddyBoy Blues (315-5115, New Ver)>1985>>Sega>>Platform>>2 (alternating)>
captcomm>Captain Commando -World 911202->1991>>Capcom>>Beat 'em up>>>
dotron>Discs of Tron>1983>>Midway>>Sports>>1>
llander>Lunar Lander>1979>>Atari>>Space / Moon>>>
wrestwar>Wrestle War (set 3, World) (8751 317-0103)>1989>>Sega>>>>2>
eeekkp>Eeek! (Pac-Man Conversion)>1984>>Epos Corporation>>Platform - Climb>>2 (alternating)>
jin>Jin>1982>>Falcon>>Puzzle>>1>
exedexes>Exed Exes>1985>>Capcom>>>>2>
polyplay2>Poly Play 2c>1985>>VEB Polytechnik>>Mixed>>1>
atetris>Tetris>1988>>Atari>>Puzzle>>2 (simultaneous)>
arkanoid>Arkanoid (W)>1986>>Taito>>Ball and Paddle>>2 (alternating)>
pacplus>Pac-Man Plus>1980>>Midway>>Maze>>2 (alternating)>
dkong>Donkey Kong (US, Set 1)>1981>>Nintendo>>Platform - Climb>>2 (alternating)>
hangonjr>Hang On Jr>1985>>Sega>>Driving>>1>
calipso>Calipso>1982>>Tago Electronics>>Shooter - Multidirectional>>2 (simultaneous)>
goldnaxe>Golden Axe (set 6, US) (8751 317-123A)>1989>>Sega>>>>2>
cworld2j>Adventure Quiz Capcom World 2 -Japan 920611->1992>>Capcom>>Arcade Quiz>>>
gng>Ghosts'n Goblins (World Set 1)>1985>>Capcom>>>>2>
crater>Crater Raider>1984>>Bally>>Shooter - Multidirectional>>1>
cclimber>Crazy Climber>1980>>Nichibutsu>>Platform - Climb>>2 (alternating)>
clubpacm>Pac-Man Club- Club Lambada (AR)>1989>>Miky SRL>>Maze>>2 (alternating)>
uopokoj>Puzzle Uo Poko (Japan)>1998>>CAVE>>Puzzle>>>
cleansweept>Clean Sweep>1982>>GCE>>Maze>>1>
spacerace>Space Race [TTL]>1973>>Atari>>Racing>>2 (simultaneous)>
willow>Willow -World->1989>>Capcom>>Platform>>>
ccastles>Crystal Castles>1983>>Atari>>Action / Labyrinth>>>
1941>1941 Counter Attack -World 900227->1990>>Capcom>>>>>
missile>Missile Command (rev 3)>1980>>Atari Games>>>>>
sprint1>Sprint 1>1978>>Atari>>Racing>>1>
tetrisse>Tetris (Japan, System E)>1988>>Sega>>Puzzle / Drop>>1>
rtypej>R-Type (Japan)>1987>>Irem>>Shooter>>>
sf2>Street Fighter II The World Warrior -World 910522->1991>>Capcom>>Fighting>>>
mercs>Mercs -World 900302->1990>>Capcom>>Run 'n Gun>>>
joust2>Joust 2 - Survival of the Fittest (revision 2)>1986>>Williams>>Platform>>2>
bzone>Battle Zone>1980>>Atari>>Army / Tank 3D>>>
kingdmgp>Kingdom Grandprix>1994>>Raizing / Eighting>>Shoot'em up>>2>
lagunar>Laguna Racer>1977>>Midway>>Racing>>1>
terrafj>Terra Force (Japan)>1987>>Nichibutsu>>Shoot 'em up>>>
phoenix>Phoenix (Amstar, Set 1)>1980>>Amstar>>Shooter - Gallery>>2 (alternating)>
gigawing>Giga Wing (USA 990222)>1999>>Takumi>>Shoot'em up>>2>
dstlk>Darkstalkers The Night Warriors (Euro 940705)>1994>>Capcom>>Fighting>>2>
pengo>Pengo (Set 1, Rev C)>1982>>Sega>>Maze>>2 (alternating)>
blockgal>Block Gal>1987>>Sega>>Ball and Paddle>>2 (alternating)>
gyruss>Gyruss>1983>>Konami>>Shooter - Tube>>2 (alternating)>
lupin3a>Lupin III (Set 2)>1980>>Taito>>Maze>>2 (alternating)>
1943u>1943 The Battle of Midway>1987>>Capcom>>Army / Airforce>>>
foodf>Food Fight (Rev 3)>1982>>Atari>>Shooter - Multidirectional>>2 (alternating)>
progear>Progear (USA 010117)>2001>>Cave>>Shoot'em up>>2>
inferno>Inferno (Williams)>1984>>Williams>>Maze>>2>
sectionz>SectionZ>1985>>Capcom>>Shooter>>>
tigerhb1>Tiger Heli Bootleg>1985>>Toaplan>>Shooter>>>
rastan>Rastan (World Rev 1)>1987>>Taito Corporation Japan>>>>2>
seawolf>Sea Wolf (Set 1)>1976>>Midway>>Shooter - Gallery>>1>
wexpress>Western Express (Japan, rev 4)>1986>>Data East USA>>Platform / Fighter Scrolling>>2>
kickman>Kick-Man>1980>>Midway>>Ball and Paddle>>1>
f1dream>F-1 Dream>1988>>Capcom (Romstar license)>>Racing / F1>>>
ponpoko>Ponpoko>1982>>Sigma>>Platform - Climb>>2 (alternating)>
gaplus>Gaplus (GP2 Rev B)>1984>>Namco>>Shooter - Vertical>>2 (alternating)>
hellfire>Hellfire (2P set)>1989>>Toaplan (Taito license)>>Shoot 'em up>>>
3wonders>Three Wonders -World 910520->1991>>Capcom>>Multigame>>>
mtwins>Mega Twins -World 900619->1990>>Capcom>>Platform>>>
bublbobl>Bubble Bobble (Japan, Ver 0.1)>1986>>Taito Corporation>>>>2>
dkongjr>Donkey Kong Junior (US, Set F-2)>1982>>Nintendo>>Platform - Climb>>2 (alternating)>
lizwiz>Lizard Wizard>1985>>Sunn>>Arena>>2 (simultaneous)>
timber>Timber>1983>>Midway>>Action>>2 (alternating)>
qndream>Quiz Nanairo Dreams Nijiirochou no Kiseki (Japan 96086)>1996>>Capcom>>Quiz>>2>
ddonpachjt>DoDonPachi Trainer (Japan)>1997>>CAVE>>Shooter>>>
pitfall2>Pitfall II>1985>>Sega>>Platform>>2 (alternating)>
guwanges>Guwange (Special)>1999>>CAVE>>Shooter>>>
mikie>Mikie>1984>>Konami>>>>2>
snapjack>Snap Jack>1982>>Universal>>Platform>>2 (alternating)>
bradley>Bradley Trainer>1980>>Atari>>Army / Tank 3D>>>
sf2>Street Fighter II  The World Warrior -World 910522->1991>>Capcom>>Fighting>>>
